split,case_id,slice_idx,image_prev_path,image_path,image_next_path,infection_mask_path,lung_mask_path,pseudo_label_path,confidence_mask_path,teacher_prob_mean,pseudo_pixels,confidence_pixels,confidence_ratio,pseudo_dice_vs_gt,scribble_pixels
train,radiopaedia_10,242,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0241.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0242.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0243.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0242.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0242.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0242.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0242.npy,7.261140126502141e-05,0,11678,0.178192138671875,1.0,0
train,radiopaedia_10,243,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0242.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0243.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0244.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0243.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0243.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0243.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0243.npy,0.00017627984925638884,0,11619,0.1772918701171875,1.0,0
train,radiopaedia_10,244,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0243.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0244.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0245.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0244.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0244.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0244.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0244.npy,0.00012436287943273783,0,11576,0.1766357421875,1.0,0
train,radiopaedia_10,245,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0244.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0245.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0246.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0245.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0245.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0245.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0245.npy,9.434659295948222e-05,0,11537,0.1760406494140625,1.0,0
train,radiopaedia_10,246,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0245.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0246.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0247.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0246.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0246.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0246.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0246.npy,1.3531129297916777e-05,0,11531,0.1759490966796875,1.0,0
train,radiopaedia_10,247,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0246.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0247.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0248.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0247.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0247.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0247.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0247.npy,8.135922143992502e-06,0,11493,0.1753692626953125,1.0,0
train,radiopaedia_10,248,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0247.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0248.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0249.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0248.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0248.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0248.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0248.npy,8.251787949120626e-05,0,11446,0.174652099609375,1.0,0
train,radiopaedia_10,249,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0248.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0249.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0250.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0249.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0249.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0249.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0249.npy,0.0001614118373254314,0,11469,0.1750030517578125,1.0,0
train,radiopaedia_10,250,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0249.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0250.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0251.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0250.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0250.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0250.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0250.npy,8.516581146977842e-05,0,11438,0.174530029296875,1.0,0
train,radiopaedia_10,251,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0250.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0251.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0252.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0251.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0251.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0251.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0251.npy,0.00013157441571820527,0,11334,0.172943115234375,1.0,0
train,radiopaedia_10,252,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0251.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0252.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0253.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0252.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0252.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0252.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0252.npy,0.00012321888061705977,0,11274,0.172027587890625,1.0,0
train,radiopaedia_10,253,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0252.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0253.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0254.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0253.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0253.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0253.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0253.npy,3.403074879315682e-05,0,11247,0.1716156005859375,1.0,0
train,radiopaedia_10,254,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0253.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0254.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0255.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0254.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0254.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0254.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0254.npy,4.405878280522302e-05,0,11206,0.170989990234375,1.0,0
train,radiopaedia_10,255,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0254.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0255.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0256.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0255.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0255.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0255.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0255.npy,0.00018181366613134742,0,11136,0.169921875,1.0,0
train,radiopaedia_10,256,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0255.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0256.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0257.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0256.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0256.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0256.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0256.npy,4.829359022551216e-05,0,11107,0.1694793701171875,1.0,0
train,radiopaedia_10,257,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0256.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0257.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0258.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0257.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0257.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0257.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0257.npy,5.331283773557516e-06,0,11025,0.1682281494140625,1.0,0
train,radiopaedia_10,258,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0257.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0258.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0259.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0258.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0258.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0258.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0258.npy,1.644140138523653e-05,0,10950,0.167083740234375,1.0,0
train,radiopaedia_10,259,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0258.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0259.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0260.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0259.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0259.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0259.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0259.npy,6.967402441659942e-06,0,10840,0.1654052734375,1.0,0
train,radiopaedia_10,260,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0259.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0260.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0261.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0260.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0260.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0260.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0260.npy,4.536366031970829e-05,0,10750,0.164031982421875,1.0,0
train,radiopaedia_10,261,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0260.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0261.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0262.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0261.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0261.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0261.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0261.npy,3.74042137991637e-05,0,10640,0.162353515625,1.0,0
train,radiopaedia_10,262,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0261.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0262.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0263.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0262.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0262.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0262.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0262.npy,6.685130210826173e-05,0,10637,0.1623077392578125,1.0,0
train,radiopaedia_10,263,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0262.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0263.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0264.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0263.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0263.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0263.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0263.npy,0.00015050533693283796,0,10554,0.161041259765625,1.0,0
train,radiopaedia_10,264,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0263.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0264.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0265.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0264.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0264.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0264.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0264.npy,5.078854428575141e-06,0,10670,0.162811279296875,1.0,0
train,radiopaedia_10,265,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0264.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0265.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0266.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0265.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0265.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0265.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0265.npy,4.411566806084011e-06,0,10650,0.162506103515625,1.0,0
train,radiopaedia_10,266,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0265.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0266.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0267.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0266.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0266.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0266.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0266.npy,3.62009450327605e-06,0,10630,0.162200927734375,1.0,0
train,radiopaedia_10,267,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0266.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0267.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0268.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0267.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0267.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0267.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0267.npy,3.3958529002120486e-06,0,10609,0.1618804931640625,1.0,0
train,radiopaedia_10,268,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0267.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0268.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0269.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0268.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0268.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0268.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0268.npy,3.3511303172417684e-06,0,10579,0.1614227294921875,1.0,0
train,radiopaedia_10,269,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0268.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0269.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0270.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0269.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0269.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0269.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0269.npy,3.163637984471279e-06,0,10538,0.160797119140625,1.0,0
train,radiopaedia_10,270,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0269.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0270.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0271.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0270.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0270.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0270.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0270.npy,3.3086728308262536e-06,0,10409,0.1588287353515625,1.0,0
train,radiopaedia_10,271,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0270.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0271.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0272.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0271.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0271.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0271.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0271.npy,3.32849549522507e-06,0,10398,0.158660888671875,1.0,0
train,radiopaedia_10,272,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0271.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0272.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0273.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0272.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0272.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0272.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0272.npy,3.255257979617454e-06,0,10363,0.1581268310546875,1.0,0
train,radiopaedia_10,273,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0272.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0273.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/radiopaedia_10_slice_0274.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/radiopaedia_10_slice_0273.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/radiopaedia_10_slice_0273.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/radiopaedia_10_slice_0273.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/radiopaedia_10_slice_0273.npy,3.314677087473683e-06,0,10331,0.1576385498046875,1.0,0
