split,case_id,slice_idx,teacher_prob_path,image_path,infection_mask_path,lung_mask_path,scribble_path,prob_min,prob_max,prob_mean
train,study_0294,38,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0294_slice_0038_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0294_slice_038.npy,data/dataset2_mosmed/processed/infection_masks/study_0294_slice_038.npy,data/dataset2_mosmed/processed/lung_masks/study_0294_slice_038.npy,data/dataset2_mosmed/scribbles/study_0294_slice_038.npy,0.00026750832330435514,0.26206913590431213,0.04487279802560806
train,study_0296,8,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0296_slice_0008_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0296_slice_008.npy,data/dataset2_mosmed/processed/infection_masks/study_0296_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_008.npy,data/dataset2_mosmed/scribbles/study_0296_slice_008.npy,0.00024188806128222495,0.8250260353088379,0.02819342538714409
train,study_0296,9,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0296_slice_0009_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0296_slice_009.npy,data/dataset2_mosmed/processed/infection_masks/study_0296_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_009.npy,data/dataset2_mosmed/scribbles/study_0296_slice_009.npy,8.34286620374769e-05,0.03817969560623169,0.0020638294517993927
train,study_0296,10,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0296_slice_0010_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0296_slice_010.npy,data/dataset2_mosmed/processed/infection_masks/study_0296_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_010.npy,data/dataset2_mosmed/scribbles/study_0296_slice_010.npy,1.600270115886815e-05,0.7805174589157104,0.0011807188857346773
train,study_0296,11,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0296_slice_0011_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0296_slice_011.npy,data/dataset2_mosmed/processed/infection_masks/study_0296_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_011.npy,data/dataset2_mosmed/scribbles/study_0296_slice_011.npy,2.9219496354926378e-05,0.9898995161056519,0.0023096618242561817
train,study_0296,12,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0296_slice_0012_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0296_slice_012.npy,data/dataset2_mosmed/processed/infection_masks/study_0296_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_012.npy,data/dataset2_mosmed/scribbles/study_0296_slice_012.npy,3.0542625609086826e-05,0.5869747996330261,0.001129038049839437
train,study_0296,13,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0296_slice_0013_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0296_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0296_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_013.npy,data/dataset2_mosmed/scribbles/study_0296_slice_013.npy,2.771216895780526e-05,0.9961140751838684,0.0021372325718402863
train,study_0296,14,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0296_slice_0014_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0296_slice_014.npy,data/dataset2_mosmed/processed/infection_masks/study_0296_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_014.npy,data/dataset2_mosmed/scribbles/study_0296_slice_014.npy,3.995655424660072e-05,0.9958757162094116,0.005938041489571333
train,study_0296,15,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0296_slice_0015_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0296_slice_015.npy,data/dataset2_mosmed/processed/infection_masks/study_0296_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_015.npy,data/dataset2_mosmed/scribbles/study_0296_slice_015.npy,4.5902062993263826e-05,0.9999712705612183,0.013584917411208153
train,study_0296,16,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0296_slice_0016_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0296_slice_016.npy,data/dataset2_mosmed/processed/infection_masks/study_0296_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_016.npy,data/dataset2_mosmed/scribbles/study_0296_slice_016.npy,4.537176209851168e-05,0.9991024732589722,0.007963581942021847
train,study_0296,17,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0296_slice_0017_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0296_slice_017.npy,data/dataset2_mosmed/processed/infection_masks/study_0296_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_017.npy,data/dataset2_mosmed/scribbles/study_0296_slice_017.npy,6.436304829549044e-05,0.7391265630722046,0.0027365051209926605
train,study_0296,18,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0296_slice_0018_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0296_slice_018.npy,data/dataset2_mosmed/processed/infection_masks/study_0296_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0296_slice_018.npy,data/dataset2_mosmed/scribbles/study_0296_slice_018.npy,0.00027063171728514135,0.7340086698532104,0.027044596150517464
train,study_0297,0,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0000_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_000.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_000.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_000.npy,data/dataset2_mosmed/scribbles/study_0297_slice_000.npy,0.00021881930297240615,0.04526495933532715,0.011166935786604881
train,study_0297,1,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0001_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_001.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_001.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_001.npy,data/dataset2_mosmed/scribbles/study_0297_slice_001.npy,3.324697172502056e-05,0.9974312782287598,0.001423403387889266
train,study_0297,2,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0002_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_002.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_002.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_002.npy,data/dataset2_mosmed/scribbles/study_0297_slice_002.npy,2.5810977604123764e-05,0.9999991059303284,0.006616581231355667
train,study_0297,3,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0003_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_003.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_003.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_003.npy,data/dataset2_mosmed/scribbles/study_0297_slice_003.npy,1.7923452105605975e-05,1.0,0.008436441421508789
train,study_0297,4,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0004_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_004.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_004.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_004.npy,data/dataset2_mosmed/scribbles/study_0297_slice_004.npy,1.829610664572101e-05,0.9999569654464722,0.009791763499379158
train,study_0297,5,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0005_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_005.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_005.npy,data/dataset2_mosmed/scribbles/study_0297_slice_005.npy,1.3851605217496399e-05,0.9998362064361572,0.009256673976778984
train,study_0297,6,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0006_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_006.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_006.npy,data/dataset2_mosmed/scribbles/study_0297_slice_006.npy,2.4196802769438364e-05,0.9999825954437256,0.018018566071987152
train,study_0297,7,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0007_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_007.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_007.npy,data/dataset2_mosmed/scribbles/study_0297_slice_007.npy,1.8894117602030747e-05,0.9999862909317017,0.026411190629005432
train,study_0297,8,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0008_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_008.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_008.npy,data/dataset2_mosmed/scribbles/study_0297_slice_008.npy,1.9256340237916447e-05,0.9999969005584717,0.03479325771331787
train,study_0297,9,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0009_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_009.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_009.npy,data/dataset2_mosmed/scribbles/study_0297_slice_009.npy,2.430107633699663e-05,0.9999996423721313,0.04206380993127823
train,study_0297,10,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0010_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_010.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_010.npy,data/dataset2_mosmed/scribbles/study_0297_slice_010.npy,2.2536643882631324e-05,0.9999993443489075,0.0426124706864357
train,study_0297,11,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0011_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_011.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_011.npy,data/dataset2_mosmed/scribbles/study_0297_slice_011.npy,2.438057890685741e-05,0.9999999403953552,0.04005611687898636
train,study_0297,12,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0012_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_012.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_012.npy,data/dataset2_mosmed/scribbles/study_0297_slice_012.npy,3.104474308202043e-05,0.9999997615814209,0.03713620454072952
train,study_0297,13,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0013_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_013.npy,data/dataset2_mosmed/scribbles/study_0297_slice_013.npy,5.7768345868680626e-05,0.9999998211860657,0.043773017823696136
train,study_0297,14,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0014_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_014.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_014.npy,data/dataset2_mosmed/scribbles/study_0297_slice_014.npy,5.9836460422957316e-05,1.0,0.03324237838387489
train,study_0297,15,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0015_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_015.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_015.npy,data/dataset2_mosmed/scribbles/study_0297_slice_015.npy,3.7733869248768315e-05,0.9999996423721313,0.03763550519943237
train,study_0297,16,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0016_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_016.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_016.npy,data/dataset2_mosmed/scribbles/study_0297_slice_016.npy,0.00011694946442730725,0.9999998807907104,0.03868953511118889
train,study_0297,17,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0017_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_017.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_017.npy,data/dataset2_mosmed/scribbles/study_0297_slice_017.npy,0.00013331056106835604,0.9999998807907104,0.02702302485704422
train,study_0297,18,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0018_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_018.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_018.npy,data/dataset2_mosmed/scribbles/study_0297_slice_018.npy,1.4306970885780146e-10,0.9999963641166687,0.015684260055422783
train,study_0297,19,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0019_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_019.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_019.npy,data/dataset2_mosmed/scribbles/study_0297_slice_019.npy,4.1278020944446325e-05,0.9999963045120239,0.017576754093170166
train,study_0297,20,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0020_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_020.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_020.npy,data/dataset2_mosmed/scribbles/study_0297_slice_020.npy,5.417086504166946e-05,0.999998152256012,0.017306728288531303
train,study_0297,21,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0021_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_021.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_021.npy,data/dataset2_mosmed/scribbles/study_0297_slice_021.npy,3.7712303310399875e-05,0.9999951720237732,0.013143975287675858
train,study_0297,22,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0022_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_022.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_022.npy,data/dataset2_mosmed/scribbles/study_0297_slice_022.npy,2.826847048709169e-05,0.9999991655349731,0.013550067320466042
train,study_0297,23,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0023_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_023.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_023.npy,data/dataset2_mosmed/scribbles/study_0297_slice_023.npy,2.6240817533107474e-05,0.9999992847442627,0.013829797506332397
train,study_0297,24,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0024_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_024.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_024.npy,data/dataset2_mosmed/scribbles/study_0297_slice_024.npy,2.3396762117045e-05,0.9999995231628418,0.018022757023572922
train,study_0297,25,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0025_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_025.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_025.npy,data/dataset2_mosmed/scribbles/study_0297_slice_025.npy,3.918642323696986e-05,0.999999463558197,0.01749228686094284
train,study_0297,26,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0026_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_026.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_026.npy,data/dataset2_mosmed/scribbles/study_0297_slice_026.npy,3.1803247111383826e-05,0.9999717473983765,0.013230836018919945
train,study_0297,27,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0027_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_027.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_027.npy,data/dataset2_mosmed/scribbles/study_0297_slice_027.npy,1.060106933437055e-05,0.999996542930603,0.010007301345467567
train,study_0297,28,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0028_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_028.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_028.npy,data/dataset2_mosmed/scribbles/study_0297_slice_028.npy,1.907822115754243e-05,0.9999932646751404,0.010043934918940067
train,study_0297,29,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0029_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_029.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_029.npy,data/dataset2_mosmed/scribbles/study_0297_slice_029.npy,1.7020873201545328e-05,0.9999970197677612,0.015533790923655033
train,study_0297,30,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0030_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_030.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_030.npy,data/dataset2_mosmed/scribbles/study_0297_slice_030.npy,1.1521344276843593e-05,0.9999997019767761,0.02472066879272461
train,study_0297,31,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0031_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_031.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_031.npy,data/dataset2_mosmed/scribbles/study_0297_slice_031.npy,8.705021173227578e-06,0.9999998807907104,0.018980106338858604
train,study_0297,32,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0032_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_032.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_032.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_032.npy,data/dataset2_mosmed/scribbles/study_0297_slice_032.npy,7.820366590749472e-06,0.9999971389770508,0.0213191956281662
train,study_0297,33,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0033_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_033.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_033.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_033.npy,data/dataset2_mosmed/scribbles/study_0297_slice_033.npy,1.0811361789819784e-05,0.9999995231628418,0.01668240875005722
train,study_0297,34,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0034_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_034.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_034.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_034.npy,data/dataset2_mosmed/scribbles/study_0297_slice_034.npy,1.1265959983575158e-05,0.9999982714653015,0.014698256738483906
train,study_0297,35,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0035_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_035.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_035.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_035.npy,data/dataset2_mosmed/scribbles/study_0297_slice_035.npy,8.14294344309019e-06,0.9999955892562866,0.006862224545329809
train,study_0297,36,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0036_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_036.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_036.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_036.npy,data/dataset2_mosmed/scribbles/study_0297_slice_036.npy,8.63863078848226e-06,0.999998927116394,0.006003179587423801
train,study_0297,37,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0037_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_037.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_037.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_037.npy,data/dataset2_mosmed/scribbles/study_0297_slice_037.npy,1.3494688573700842e-05,0.9999631643295288,0.005591388326138258
train,study_0297,38,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0038_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_038.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_038.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_038.npy,data/dataset2_mosmed/scribbles/study_0297_slice_038.npy,3.1794228561921045e-05,0.9999728202819824,0.004485560581088066
train,study_0297,39,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0297_slice_0039_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0297_slice_039.npy,data/dataset2_mosmed/processed/infection_masks/study_0297_slice_039.npy,data/dataset2_mosmed/processed/lung_masks/study_0297_slice_039.npy,data/dataset2_mosmed/scribbles/study_0297_slice_039.npy,0.0002500163100194186,0.17317451536655426,0.026300061494112015
train,study_0298,4,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0298_slice_0004_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0298_slice_004.npy,data/dataset2_mosmed/processed/infection_masks/study_0298_slice_004.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_004.npy,data/dataset2_mosmed/scribbles/study_0298_slice_004.npy,0.00025523771182633936,0.11071372032165527,0.024509098380804062
train,study_0298,5,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0298_slice_0005_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0298_slice_005.npy,data/dataset2_mosmed/processed/infection_masks/study_0298_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_005.npy,data/dataset2_mosmed/scribbles/study_0298_slice_005.npy,8.546729077352211e-05,0.9953005313873291,0.0019223615527153015
train,study_0298,6,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0298_slice_0006_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0298_slice_006.npy,data/dataset2_mosmed/processed/infection_masks/study_0298_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_006.npy,data/dataset2_mosmed/scribbles/study_0298_slice_006.npy,1.9421277102082968e-05,0.999967098236084,0.0067983162589371204
train,study_0298,7,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0298_slice_0007_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0298_slice_007.npy,data/dataset2_mosmed/processed/infection_masks/study_0298_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_007.npy,data/dataset2_mosmed/scribbles/study_0298_slice_007.npy,3.752113116206601e-05,0.9999850988388062,0.007491331547498703
train,study_0298,8,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0298_slice_0008_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0298_slice_008.npy,data/dataset2_mosmed/processed/infection_masks/study_0298_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_008.npy,data/dataset2_mosmed/scribbles/study_0298_slice_008.npy,1.8334245396545157e-05,0.9999977946281433,0.010216754861176014
train,study_0298,9,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0298_slice_0009_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0298_slice_009.npy,data/dataset2_mosmed/processed/infection_masks/study_0298_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_009.npy,data/dataset2_mosmed/scribbles/study_0298_slice_009.npy,2.116542964358814e-05,0.9999988079071045,0.014137725345790386
train,study_0298,10,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0298_slice_0010_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0298_slice_010.npy,data/dataset2_mosmed/processed/infection_masks/study_0298_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_010.npy,data/dataset2_mosmed/scribbles/study_0298_slice_010.npy,5.358591579351923e-07,0.999984860420227,0.016059674322605133
train,study_0298,11,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0298_slice_0011_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0298_slice_011.npy,data/dataset2_mosmed/processed/infection_masks/study_0298_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_011.npy,data/dataset2_mosmed/scribbles/study_0298_slice_011.npy,9.691947525425348e-06,0.9999980926513672,0.016167327761650085
train,study_0298,12,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0298_slice_0012_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0298_slice_012.npy,data/dataset2_mosmed/processed/infection_masks/study_0298_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_012.npy,data/dataset2_mosmed/scribbles/study_0298_slice_012.npy,2.7291175683785696e-06,0.9999998807907104,0.018952177837491035
train,study_0298,13,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0298_slice_0013_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0298_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0298_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0298_slice_013.npy,data/dataset2_mosmed/scribbles/study_0298_slice_013.npy,1.336089350267855e-09,0.9999996423721313,0.01515008881688118
