category,score,path,relative_to_project,size_mb,suffix
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0260.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0260.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0094.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0094.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0020.npy,data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0020.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0247.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0247.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0197.npy,data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0197.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0109.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0109.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0204.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0204.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0176.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0176.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0157.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0157.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0182.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0182.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0210.npy,data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0210.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0180.npy,data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0180.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0009.npy,data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0009.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_40_slice_0010.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_40_slice_0010.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0206.npy,data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0206.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0246.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0246.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0049.npy,data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0049.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0327.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0327.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0333.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0333.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0045.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0045.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0059.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0059.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0035.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0035.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0220.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0220.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0145.npy,data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0145.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0217.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0217.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0095.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0095.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0173.npy,data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0173.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_27_slice_0027.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_27_slice_0027.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0093.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0093.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0107.npy,data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0107.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0081.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0081.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0172.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0172.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0356.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0356.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0055.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0055.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0217.npy,data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0217.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0215.npy,data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0215.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0155.npy,data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0155.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0122.npy,data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0122.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0139.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0139.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0204.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0204.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0116.npy,data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0116.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0209.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0209.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0179.npy,data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0179.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0197.npy,data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0197.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0025.npy,data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0025.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0169.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0169.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0288.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0288.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0068.npy,data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0068.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_40_slice_0022.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_40_slice_0022.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0023.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0023.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0061.npy,data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0061.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0018.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0018.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0098.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0098.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0034.npy,data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0034.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0097.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0097.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0014.npy,data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0014.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0126.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0126.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0037.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0037.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0033.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0033.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0125.npy,data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0125.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0053.npy,data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0053.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0235.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0235.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0220.npy,data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0220.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_40_slice_0056.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_40_slice_0056.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0156.npy,data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0156.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0151.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0151.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0314.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0314.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0029.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0029.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0242.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0242.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0315.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0315.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0164.npy,data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0164.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0049.npy,data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0049.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0220.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0220.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0073.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0073.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0112.npy,data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0112.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_27_slice_0018.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_27_slice_0018.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0046.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0046.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0299.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0299.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0192.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0192.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0225.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0225.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0227.npy,data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0227.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0146.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0146.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0090.npy,data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0090.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0099.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0099.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0078.npy,data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0078.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0071.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0071.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0051.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0051.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0216.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0216.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0192.npy,data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0192.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0359.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0359.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0035.npy,data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0035.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0329.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0329.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0167.npy,data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0167.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0042.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0042.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0225.npy,data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0225.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0026.npy,data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0026.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0018.npy,data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0018.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0201.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0201.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0168.npy,data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0168.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0220.npy,data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0220.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0219.npy,data/pseudo_labels/teacher_tta_labels/coronacases_010_slice_0219.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0228.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0228.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0007.npy,data/pseudo_labels/teacher_tta_labels/coronacases_002_slice_0007.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0052.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_14_slice_0052.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0132.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0132.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0152.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0152.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0163.npy,data/pseudo_labels/teacher_tta_labels/coronacases_007_slice_0163.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0316.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0316.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0224.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0224.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_4_slice_0024.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_4_slice_0024.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0240.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_10_slice_0240.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0150.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0150.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0178.npy,data/pseudo_labels/teacher_tta_labels/coronacases_005_slice_0178.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0178.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0178.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0265.npy,data/pseudo_labels/teacher_tta_labels/coronacases_008_slice_0265.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0158.npy,data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0158.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0137.npy,data/pseudo_labels/teacher_tta_labels/coronacases_006_slice_0137.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels/radiopaedia_27_slice_0040.npy,data/pseudo_labels/teacher_tta_labels/radiopaedia_27_slice_0040.npy,0.063,.npy
